time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count,source,url
1685983429,2023-06-05 23:43:49,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,
1685983491,2023-06-05 16:44:51,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,
1685983818,2023-06-05 16:50:18,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p216174917.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_infinite-scroll-desktop_UNK_UNK_UNK_AD_batched_PID.216174921&itm_medium=CPC&itm_source=tiki-reco&spid=216174921
1685984556,2023-06-05 17:02:36,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p216174917.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_infinite-scroll-desktop_UNK_UNK_UNK_AD_batched_PID.216174921&itm_medium=CPC&itm_source=tiki-reco&spid=216174921
1685986275,2023-06-05 17:31:15,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p216174917.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_infinite-scroll-desktop_UNK_UNK_UNK_AD_batched_PID.216174921&itm_medium=CPC&itm_source=tiki-reco&spid=216174921
1685988391,2023-06-05 18:06:31,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p216174917.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_infinite-scroll-desktop_UNK_UNK_UNK_AD_batched_PID.216174921&itm_medium=CPC&itm_source=tiki-reco&spid=216174921
1685989876,2023-06-05 18:31:16,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p216174917.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_infinite-scroll-desktop_UNK_UNK_UNK_AD_batched_PID.216174921&itm_medium=CPC&itm_source=tiki-reco&spid=216174921
1685991782,2023-06-05 19:03:02,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p216174917.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_infinite-scroll-desktop_UNK_UNK_UNK_AD_batched_PID.216174921&itm_medium=CPC&itm_source=tiki-reco&spid=216174921
1685993474,2023-06-05 19:31:14,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p216174917.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_infinite-scroll-desktop_UNK_UNK_UNK_AD_batched_PID.216174921&itm_medium=CPC&itm_source=tiki-reco&spid=216174921
1685995388,2023-06-05 20:03:08,216174917,24490000,23%,31990000,1000.0,14.0,available,3,0,tiki,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p216174917.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_infinite-scroll-desktop_UNK_UNK_UNK_AD_batched_PID.216174921&itm_medium=CPC&itm_source=tiki-reco&spid=216174921
