time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count,source,url
1685983428,2023-06-05 23:43:48,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,
1685983490,2023-06-05 16:44:50,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,
1685983817,2023-06-05 16:50:17,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1685984556,2023-06-05 17:02:36,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1685986274,2023-06-05 17:31:14,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1685988391,2023-06-05 18:06:31,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1685989875,2023-06-05 18:31:15,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1685991781,2023-06-05 19:03:01,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1685993473,2023-06-05 19:31:13,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1685995387,2023-06-05 20:03:07,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1685997085,2023-06-05 20:31:25,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1685998963,2023-06-05 21:02:43,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1686000668,2023-06-05 21:31:08,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1686002588,2023-06-05 22:03:08,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1686004283,2023-06-05 22:31:23,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1686006190,2023-06-05 23:03:10,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1686007885,2023-06-05 23:31:25,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1686011697,2023-06-06 00:34:57,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1686017587,2023-06-06 02:13:07,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1686017650,2023-06-06 02:14:10,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
1686018044,2023-06-06 02:20:44,214012915,59990000,,59990000,1000.0,,available,0,0,tiki,https://tiki.vn/may-giat-say-lg-inverter-21-kg-wt2116sheg-hang-chinh-hang-chi-giao-hcm-p214012915.html?spid=215738630
