time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count,source,url
1685983430,2023-06-05 23:43:50,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,
1685983492,2023-06-05 16:44:52,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,
1685983819,2023-06-05 16:50:19,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1685984557,2023-06-05 17:02:37,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1685986276,2023-06-05 17:31:16,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1685988393,2023-06-05 18:06:33,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1685989877,2023-06-05 18:31:17,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1685991782,2023-06-05 19:03:02,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1685993475,2023-06-05 19:31:15,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1685995389,2023-06-05 20:03:09,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1685997086,2023-06-05 20:31:26,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1685998964,2023-06-05 21:02:44,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686000670,2023-06-05 21:31:10,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686002589,2023-06-05 22:03:09,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686004284,2023-06-05 22:31:24,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686006192,2023-06-05 23:03:12,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686007887,2023-06-05 23:31:27,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686011698,2023-06-06 00:34:58,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686017588,2023-06-06 02:13:08,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686017651,2023-06-06 02:14:11,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686018046,2023-06-06 02:20:46,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686020593,2023-06-06 03:03:13,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686022312,2023-06-06 03:31:52,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686024398,2023-06-06 04:06:38,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686025880,2023-06-06 04:31:20,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686027788,2023-06-06 05:03:08,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686029481,2023-06-06 05:31:21,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686031647,2023-06-06 06:07:27,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686033113,2023-06-06 06:31:53,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686035062,2023-06-06 07:04:22,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686036669,2023-06-06 07:31:09,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686038845,2023-06-06 08:07:25,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686040288,2023-06-06 08:31:28,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
1686042221,2023-06-06 09:03:41,127367894,147590000,,147590000,1000.0,13.0,available,3,0,tiki,https://tiki.vn/xe-may-sh-350i-phien-ban-cao-cap-p127367894.html?spid=127367896
